POLICY_YEAR,CC_BAND_GROUP,AGE_FLOOR2,FUEL_TYPE_GROUP,NCB,zero_dep_flag,IDV_BAND,WRITTEN_PREMIUM,POLICY_COUNT,IDV,CLAIM_COUNT,INCURRED_CLAIM,VEHICLE_MAKE,AVG_IDV,FUEL_AGE_NILDEP,NCB_ADJ_POLICY_COUNT,Severity_by_IDV,Severity
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,167473,29,11600881,3,141550,MakeB,400030,1Petrol5NO,29,0.117949375,47183.33333
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,7945,1,435490,0,0,MakeB,435490,1Petrol1NO,1,,
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,516644,105,34651542,20,333656,MakeE,330014,1Petrol5NO,105,0.05055169,16682.8
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,8137,1,465000,1,343834,MakeE,465000,1Petrol5NO,1,0.739427957,343834
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,59416,12,3841348,2,11815,MakeE,320112,1Petrol5NO,12,0.018454459,5907.5
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,34078,6,2036472,2,19830,MakeE,339412,1Petrol5NO,6,0.029212285,9915
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,256469,45,15131097,9,233292,Others,336246,1Petrol5NO,45,0.077090247,25921.33333
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,9406,2,630000,0,0,Others,315000,1Petrol1NO,2,,
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,9230,2,655000,0,0,Others,327500,1Petrol1NO,2,,
2016,1<1000,1,1Petrol,1<20,NO,3to5Lakh,5819,1,372186,0,0,Others,372186,1Petrol1NO,1,,
2016,1<1000,1,1Petrol,1<20,NO,5to10Lakh,31618,4,2434143,1,17892,1MakeA,608535,1Petrol5NO,4,0.029401724,17892
2016,1<1000,1,1Petrol,1<20,NO,5to10Lakh,16496,2,1009928,0,0,MakeB,504964,1Petrol1NO,2,,
2016,1<1000,1,1Petrol,1<20,NO,5to10Lakh,7977,1,525000,0,0,MakeB,525000,1Petrol1NO,1,,
2016,1<1000,1,1Petrol,1<20,NO,5to10Lakh,34786,4,2650000,0,0,MakeC,662500,1Petrol1NO,4,,
2016,1<1000,1,1Petrol,1<20,NO,5to10Lakh,13543,1,684000,0,0,MakeC,684000,1Petrol1NO,1,,
2016,1<1000,1,1Petrol,1<20,YES,10to15Lakh,5548,1,1023500,0,0,1MakeA,1023500,1Petrol1YES,1,,
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,12552451,2804,710425446,549,11942704,1MakeA,253361,1Petrol5NO,2804,0.085859791,21753.5592
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,204098,40,10041711,6,101562,1MakeA,251042,1Petrol5NO,40,0.067426756,16927
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,6731161,1124,291376111,434,7800895,1MakeA,259231,1Petrol5NO,1124,0.069337323,17974.41244
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,197648,42,10982115,9,115200,1MakeA,261478,1Petrol5NO,42,0.048952319,12800
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,28714,5,1486765,1,5980,MakeB,297353,1Petrol5NO,5,0.020110777,5980
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,4349605,893,242445853,293,6365266,MakeE,271495,1Petrol5NO,893,0.080017621,21724.45734
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,38211,7,2015894,3,19029,MakeE,287984,1Petrol5NO,7,0.022025464,6343
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,282178,56,15294728,16,285385,MakeE,273120,1Petrol5NO,56,0.065306653,17836.5625
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,491041,98,27295941,31,715896,MakeE,278530,1Petrol5NO,98,0.082911782,23093.41935
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,2160537,383,105100885,113,2714336,Others,274414,1Petrol5NO,383,0.087534159,24020.67257
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,46392,8,2232806,3,96860,Others,279100,1Petrol5NO,8,0.115681046,32286.66667
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,97102,15,4235634,10,295637,Others,282375,1Petrol5NO,15,0.104696369,29563.7
2016,1<1000,1,1Petrol,1<20,YES,1<3Lakh,61838,9,2438963,2,37537,Others,270995,1Petrol5NO,9,0.069257508,18768.5
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,10747696,1723,624554617,416,9284176,1MakeA,362480,1Petrol5NO,1723,0.061569395,22317.73077
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,333624,45,16359233,7,95091,1MakeA,363538,1Petrol5NO,45,0.037367234,13584.42857
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,8820465,1130,407881835,504,8687144.6,1MakeA,360957,1Petrol5NO,1130,0.047751893,17236.39802
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,167420,27,9554387,9,80819,1MakeA,353866,1Petrol5NO,27,0.02537651,8979.888889
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,519187,75,30878782,26,748762,MakeB,411717,1Petrol5NO,75,0.069947396,28798.53846
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,9284,1,363681,0,0,MakeB,363681,1Petrol1YES,1,,
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,101440,11,4636398,7,292074,MakeB,421490,1Petrol5NO,11,0.098993535,41724.85714
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,8236,1,500000,0,0,MakeC,500000,1Petrol1YES,1,,
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,2083429,366,119775455,124,2367540,MakeE,327255,1Petrol5NO,366,0.058343019,19093.06452
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,31094,5,1602994,1,12906,MakeE,320598,1Petrol5NO,5,0.040255921,12906
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,199759,32,10263099,19,443245,MakeE,320721,1Petrol5NO,32,0.072738058,23328.68421
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,198726,33,10580985,14,172628,MakeE,320635,1Petrol5NO,33,0.038456614,12330.57143
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,2184715,325,104082999,110,2015503,Others,320255,1Petrol5NO,325,0.057212948,18322.75455
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,47996,6,2065502,1,13046,Others,344250,1Petrol5NO,6,0.037896841,13046
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,110344,17,5597737,2,81077,Others,329278,1Petrol5NO,17,0.123113054,40538.5
2016,1<1000,1,1Petrol,1<20,YES,3to5Lakh,55733,8,2528345,2,31887,Others,316043,1Petrol5NO,8,0.050447229,15943.5
2016,1<1000,1,1Petrol,1<20,YES,5to10Lakh,34488,3,1958895,1,24299,1MakeA,652965,1Petrol5NO,3,0.037213327,24299
2016,1<1000,1,1Petrol,1<20,YES,5to10Lakh,24896,3,1535882,0,0,MakeB,511960,1Petrol1YES,3,,
2016,1<1000,1,1Petrol,1<20,YES,5to10Lakh,9820,1,517917,0,0,MakeB,517917,1Petrol1YES,1,,
2016,1<1000,1,1Petrol,1<20,YES,5to10Lakh,300624,22,16466137,8,819683,MakeC,748460,1Petrol5NO,22,0.136894783,102460.375
2016,1<1000,1,1Petrol,1<20,YES,5to10Lakh,17031,1,880000,2,126238,MakeD,880000,1Petrol5NO,1,0.071726136,63119
2016,1<1000,1,1Petrol,1<20,YES,5to10Lakh,24045,3,1967000,0,0,Others,655666,1Petrol1YES,3,,
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,5701851,1891,447930099,153,3951968,1MakeA,236874,1Petrol5NO,1512.8,0.109044376,25829.85621
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,375635,99,23833745,2,111565,1MakeA,240744,1Petrol5NO,79.2,0.231707921,55782.5
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,1232556,379,91500894,39,557095,1MakeA,241427,1Petrol5NO,303.2,0.059166861,14284.48718
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,172429,56,13216565,2,22767,1MakeA,236010,1Petrol5NO,44.8,0.048233107,11383.5
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,24516,9,1858380,0,0,MakeB,206486,1Petrol1NO,7.2,,
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,5384,1,276796,0,0,MakeB,276796,1Petrol1NO,0.8,,
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,3530,1,284715,0,0,MakeB,284715,1Petrol1NO,0.8,,
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,1617023,497,132039888,52,1039823,MakeE,265673,1Petrol5NO,397.6,0.07526747,19996.59615
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,25625,7,1940201,0,0,MakeE,277171,1Petrol1NO,5.6,,
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,277717,75,20767132,13,349007,MakeE,276895,1Petrol5NO,60,0.096956186,26846.69231
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,297132,83,22485075,12,447209,MakeE,270904,1Petrol5NO,66.4,0.137566612,37267.41667
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,520528,200,41473926,8,94102,Others,207369,1Petrol5NO,160,0.056723591,11762.75
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,22822,7,1741507,2,29214,Others,248786,1Petrol5NO,5.6,0.058712942,14607
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,28632,8,2037833,0,0,Others,254729,1Petrol1NO,6.4,,
2016,1<1000,1,1Petrol,20,NO,1<3Lakh,18342,6,1468935,0,0,Others,244822,1Petrol1NO,4.8,,
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,3437764,747,268578065,80,2293122,1MakeA,359542,1Petrol5NO,597.6,0.079723661,28664.025
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,211107,40,14741387,5,54419,1MakeA,368534,1Petrol5NO,32,0.029532635,10883.8
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,817778,178,63602496,28,395442,1MakeA,357317,1Petrol5NO,142.4,0.039524884,14122.92857
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,135965,29,10719992,5,75856,1MakeA,369654,1Petrol5NO,23.2,0.041041523,15171.2
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,192048,36,13741238,3,37536,MakeB,381701,1Petrol5NO,28.8,0.032779579,12512
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,6579,1,492000,0,0,MakeB,492000,1Petrol1NO,0.8,,
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,819547,201,65935412,12,214517,MakeE,328036,1Petrol5NO,160.8,0.054495144,17876.41667
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,22829,5,1708383,1,7451,MakeE,341676,1Petrol5NO,4,0.021807171,7451
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,212123,49,15993198,9,318467,MakeE,326391,1Petrol5NO,39.2,0.108413332,35385.22222
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,193018,46,14661299,4,50322,MakeE,318723,1Petrol5NO,36.8,0.039471468,12580.5
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,253651,55,18708258,8,109108,Others,340150,1Petrol5NO,44,0.040095529,13638.5
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,10994,3,969266,0,0,Others,323088,1Petrol1NO,2.4,,
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,17823,4,1288546,0,0,Others,322136,1Petrol1NO,3.2,,
2016,1<1000,1,1Petrol,20,NO,3to5Lakh,41930,6,1928968,0,0,Others,321494,1Petrol1NO,4.8,,
2016,1<1000,1,1Petrol,20,NO,5to10Lakh,7599,2,1525000,0,0,1MakeA,762500,1Petrol1NO,1.6,,
2016,1<1000,1,1Petrol,20,NO,5to10Lakh,7980,1,509067,0,0,MakeB,509067,1Petrol1NO,0.8,,
2016,1<1000,1,1Petrol,20,NO,5to10Lakh,21218,2,1576000,0,0,MakeC,788000,1Petrol1NO,1.6,,
2016,1<1000,1,1Petrol,20,NO,5to10Lakh,18229,2,1454063,0,0,MakeC,727031,1Petrol1NO,1.6,,
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,17698656,4768,1249235508,626,14137205.3,1MakeA,262004,1Petrol5NO,3814.4,0.086194818,22583.39505
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,762178,170,41924981,15,314868,1MakeA,246617,1Petrol5NO,136,0.085116413,20991.2
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,10383087,2093,543560010,430,8946910,1MakeA,259703,1Petrol5NO,1674.4,0.080117307,20806.76744
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,382760,97,25544657,13,298482,1MakeA,263346,1Petrol5NO,77.6,0.08718594,22960.15385
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,15440,4,1100514,1,17960,MakeB,275128,1Petrol5NO,3.2,0.065278588,17960
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,4846467,1230,341050119,293,6312335,MakeE,277276,1Petrol5NO,984,0.077697908,21543.80546
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,52120,11,3104236,1,7100,MakeE,282203,1Petrol5NO,8.8,0.02515917,7100
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,422484,107,29752310,33,654848,MakeE,278058,1Petrol5NO,85.6,0.07136572,19843.87879
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,896456,219,60863288,71,1425756,MakeE,277914,1Petrol5NO,175.2,0.072256274,20081.07042
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,3156766,703,196029801,167,3123073,Others,278847,1Petrol5NO,562.4,0.067065457,18701.03593
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,51300,12,3348671,1,52670,Others,279055,1Petrol5NO,9.6,0.188743534,52670
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,133481,31,8754765,9,258228,Others,282411,1Petrol5NO,24.8,0.101596331,28692
2016,1<1000,1,1Petrol,20,YES,1<3Lakh,219173,40,11401060,9,84183,Others,285026,1Petrol5NO,32,0.032816832,9353.666667
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,21881497,4292,1580073934,750,16099566,1MakeA,368143,1Petrol5NO,3433.6,0.058308949,21466.088
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,818195,144,53373618,21,612443,1MakeA,370650,1Petrol5NO,115.2,0.078683239,29163.95238
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,13220118,2012,723538675,568,9220918.2,1MakeA,359611,1Petrol5NO,1609.6,0.045143171,16234.01092
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,638787,123,45364394,21,487703,1MakeA,368816,1Petrol5NO,98.4,0.062968903,23223.95238
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,697615,111,48517129,25,808747,MakeB,437091,1Petrol5NO,88.8,0.074011731,32349.88
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,34737,5,2231626,0,0,MakeB,446325,1Petrol1YES,4,,
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,79357,11,4432287,3,354396,MakeB,402935,1Petrol5NO,8.8,0.293178668,118132
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,15421,1,438423,0,0,MakeC,438423,1Petrol1YES,0.8,,
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,4691,1,375000,0,0,MakeD,375000,1Petrol1YES,0.8,,
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,3440949,760,248024928,159,2522233,MakeE,326348,1Petrol5NO,608,0.048607842,15863.10063
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,49610,9,2963088,2,11950,MakeE,329232,1Petrol5NO,7.2,0.018148297,5975
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,282271,58,18648243,24,473488,MakeE,321521,1Petrol5NO,46.4,0.061360347,19728.66667
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,552664,107,34250681,28,557775,MakeE,320099,1Petrol5NO,85.6,0.062232261,19920.53571
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,3648220,701,226300814,154,3898531,Others,322825,1Petrol5NO,560.8,0.078417352,25315.13636
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,87938,17,5529671,2,38122,Others,325274,1Petrol5NO,13.6,0.058599689,19061
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,245835,45,14634916,8,130529,Others,325220,1Petrol5NO,36,0.050169446,16316.125
2016,1<1000,1,1Petrol,20,YES,3to5Lakh,255936,47,15057825,9,133838,Others,320379,1Petrol5NO,37.6,0.046416516,14870.88889
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,47881,7,4256747,2,27744,1MakeA,608106,1Petrol5NO,5.6,0.022811786,13872
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,5698,1,505000,0,0,1MakeA,505000,1Petrol1YES,0.8,,
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,4929,1,637250,0,0,1MakeA,637250,1Petrol1YES,0.8,,
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,101782,13,6652894,7,793684,MakeB,511761,1Petrol5NO,10.4,0.221555397,113383.4286
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,394639,35,27119426,6,229143,MakeC,774840,1Petrol5NO,28,0.049288193,38190.5
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,51550,4,3170974,0,0,MakeC,792743,1Petrol1YES,3.2,,
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,9725,1,800000,1,27680,MakeC,800000,1Petrol5NO,0.8,0.0346,27680
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,9117,1,750000,0,0,MakeD,750000,1Petrol1YES,0.8,,
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,82262,8,5350781,1,34340,Others,668847,1Petrol5NO,6.4,0.051342038,34340
2016,1<1000,1,1Petrol,20,YES,5to10Lakh,9113,1,700000,0,0,Others,700000,1Petrol1YES,0.8,,
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,6568413,2370,548189686,160,3574618,1MakeA,231303,1Petrol5NO,1777.5,0.096588882,22341.3625
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,139653,40,8685278,2,32620,1MakeA,217131,1Petrol5NO,30,0.075115615,16310
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,1662553,533,120157021,66,1122431,1MakeA,225435,1Petrol5NO,399.75,0.075438627,17006.5303
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,184638,66,15379611,2,10487,1MakeA,233024,1Petrol5NO,49.5,0.022501935,5243.5
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,40916,13,3359637,0,0,MakeB,258433,1Petrol1NO,9.75,,
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,2686,1,168750,0,0,MakeB,168750,1Petrol1NO,0.75,,
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,1904797,651,165540511,70,1665641,MakeE,254286,1Petrol5NO,488.25,0.093575048,23794.87143
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,17943,5,1375379,0,0,MakeE,275075,1Petrol1NO,3.75,,
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,52136,17,4450192,2,30940,MakeE,261776,1Petrol5NO,12.75,0.059096327,15470
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,79639,26,6674442,2,24047,MakeE,256709,1Petrol5NO,19.5,0.046837024,12023.5
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,183814,82,14996782,1,30205,Others,182887,1Petrol5NO,61.5,0.165156098,30205
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,2913,1,225540,0,0,Others,225540,1Petrol1NO,0.75,,
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,67214,22,5045900,1,13186,Others,229359,1Petrol5NO,16.5,0.057490636,13186
2016,1<1000,1,1Petrol,25,NO,1<3Lakh,35284,13,2810350,0,0,Others,216180,1Petrol1NO,9.75,,
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,2602988,640,214978060,63,1023354,1MakeA,335903,1Petrol5NO,480,0.048358317,16243.71429
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,70059,15,4926562,0,0,1MakeA,328437,1Petrol1NO,11.25,,
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,242179,60,19131553,9,358534,1MakeA,318859,1Petrol5NO,45,0.124936364,39837.11111
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,97517,25,8446710,2,49940,1MakeA,337868,1Petrol5NO,18.75,0.073904514,24970
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,138741,28,10821545,3,37573,MakeB,386483,1Petrol5NO,21,0.032405847,12524.33333
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,7180,1,450000,1,7500,MakeB,450000,1Petrol5NO,0.75,0.016666667,7500
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,10075,2,721166,0,0,MakeB,360583,1Petrol1NO,1.5,,
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,232754,60,19376409,5,75214,MakeE,322940,1Petrol5NO,45,0.046580767,15042.8
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,98082,22,7422571,2,66192,Others,337389,1Petrol5NO,16.5,0.098094313,33096
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,13901,3,953265,0,0,Others,317755,1Petrol1NO,2.25,,
2016,1<1000,1,1Petrol,25,NO,3to5Lakh,2746,1,300200,0,0,Others,300200,1Petrol1NO,0.75,,
2016,1<1000,1,1Petrol,25,NO,5to10Lakh,69465,8,5673977,0,0,MakeC,709247,1Petrol1NO,6,,
2016,1<1000,1,1Petrol,25,NO,5to10Lakh,7180,1,630000,0,0,MakeC,630000,1Petrol1NO,0.75,,
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,7504781,2243,547822093,259,5981686,1MakeA,244236,1Petrol5NO,1682.25,0.094561331,23095.31274
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,102054,26,6045745,2,20832,1MakeA,232528,1Petrol5NO,19.5,0.044794479,10416
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,3931344,788,188736004,138,3124335,1MakeA,239512,1Petrol5NO,591,0.094525715,22640.1087
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,178094,54,12891152,5,58274,1MakeA,238725,1Petrol5NO,40.5,0.048821021,11654.8
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,28790,7,1881795,0,0,MakeB,268827,1Petrol1YES,5.25,,
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,1763331,511,133312435,74,1813330,MakeE,260885,1Petrol5NO,383.25,0.093928063,24504.45946
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,3446,1,300000,0,0,MakeE,300000,1Petrol1YES,0.75,,
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,58550,15,3818969,4,27036,MakeE,254597,1Petrol5NO,11.25,0.026547741,6759
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,63085,16,4108617,5,70345,MakeE,256788,1Petrol5NO,12,0.054788266,14069
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,123743,40,9010449,2,134812,Others,225261,1Petrol5NO,30,0.299234811,67406
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,68345,12,3162178,0,0,Others,263514,1Petrol1YES,9,,
2016,1<1000,1,1Petrol,25,YES,1<3Lakh,6173,2,406412,0,0,Others,203206,1Petrol1YES,1.5,,
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,5292039,1158,391534918,159,2889589,1MakeA,338113,1Petrol5NO,868.5,0.05374982,18173.51572
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,58857,11,3799450,2,29659,1MakeA,345404,1Petrol5NO,8.25,0.042933714,14829.5
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,1028855,169,52952757,35,922822,1MakeA,313329,1Petrol5NO,126.75,0.084148819,26366.34286
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,105420,24,7945454,5,102263,1MakeA,331060,1Petrol5NO,18,0.061779025,20452.6
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,145976,27,10796223,4,124895,MakeB,399860,1Petrol5NO,20.25,0.078086684,31223.75
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,4695,1,378000,0,0,MakeB,378000,1Petrol1YES,0.75,,
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,9955,2,695000,0,0,MakeB,347500,1Petrol1YES,1.5,,
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,299449,68,22299653,14,190037,MakeE,327936,1Petrol5NO,51,0.041392431,13574.07143
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,6505,1,332235,0,0,MakeE,332235,1Petrol1YES,0.75,,
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,14703,3,1040000,3,44102,MakeE,346666,1Petrol5NO,2.25,0.042405769,14700.66667
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,126974,25,8479948,2,56779,Others,339197,1Petrol5NO,18.75,0.083695973,28389.5
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,4567,1,351417,0,0,Others,351417,1Petrol1YES,0.75,,
2016,1<1000,1,1Petrol,25,YES,3to5Lakh,4613,1,304000,1,7530,Others,304000,1Petrol5NO,0.75,0.024769737,7530
2016,1<1000,1,1Petrol,25,YES,5to10Lakh,258981,24,17287236,3,137563,MakeC,720301,1Petrol5NO,18,0.063659916,45854.33333
2016,1<1000,1,1Petrol,25,YES,5to10Lakh,8038,1,665525,0,0,MakeC,665525,1Petrol1YES,0.75,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,237415,98,20798060,11,153782,1MakeA,212225,1Petrol5NO,63.7,0.065874308,13980.18182
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,4647,2,464327,0,0,1MakeA,232163,1Petrol1NO,1.3,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,6637,3,538194,0,0,1MakeA,179398,1Petrol1NO,1.95,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,1778,1,225000,0,0,1MakeA,225000,1Petrol1NO,0.65,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,1185,1,150000,0,0,MakeB,150000,1Petrol1NO,0.65,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,42332,18,4524298,1,11370,MakeE,251349,1Petrol5NO,11.7,0.045235747,11370
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,2975,1,251000,0,0,MakeE,251000,1Petrol1NO,0.65,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,2607,1,220000,0,0,MakeE,220000,1Petrol1NO,0.65,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,1975,1,250000,0,0,MakeE,250000,1Petrol1NO,0.65,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,4416,3,424118,0,0,Others,141372,1Petrol1NO,1.95,,
2016,1<1000,1,1Petrol,35,NO,1<3Lakh,5516,2,471170,1,4795,Others,235585,1Petrol5NO,1.3,0.020353588,4795
2016,1<1000,1,1Petrol,35,NO,3to5Lakh,61076,15,5341806,0,0,1MakeA,356120,1Petrol1NO,9.75,,
2016,1<1000,1,1Petrol,35,NO,3to5Lakh,14976,4,1437799,1,18977,1MakeA,359449,1Petrol5NO,2.6,0.052794584,18977
2016,1<1000,1,1Petrol,35,NO,3to5Lakh,6955,2,711500,0,0,MakeB,355750,1Petrol1NO,1.3,,
2016,1<1000,1,1Petrol,35,NO,3to5Lakh,2457,1,310000,0,0,MakeE,310000,1Petrol1NO,0.65,,
